cell_id,time,latitude,longitude,slope,rainfall_mm,displacement_mm_per_hr,label
JH0809,2025-09-10 03:25:00,23.7365716026343,86.40684392839309,44.81037411958085,88.41895641064383,0.0424364378785644,0
JH0293,2025-09-08 08:25:00,23.73140945505129,86.4090085360958,39.68047387730751,34.91837440958279,0.0207087248992048,0
JH0070,2025-09-07 13:50:00,23.74210887992677,86.41466141251686,69.68809463816417,94.39713906250108,0.0756911178098616,1
JH0240,2025-09-08 04:00:00,23.7449984316484,86.41623070241396,25.391361999409078,143.64023528632816,0.0272327987060563,0
JH0628,2025-09-09 12:20:00,23.73859571233356,86.41183894480312,67.04348826740201,105.13870836054254,0.09784940636914,1
JH0358,2025-09-08 13:50:00,23.74435273460354,86.41763478072976,49.48330892307755,111.16897303681615,0.0397699604718161,0
JH0330,2025-09-08 11:30:00,23.730325406176267,86.40347214295845,67.517612408317,85.49155798524365,0.0678659222556055,0
JH0504,2025-09-09 02:00:00,23.741642853367992,86.409733110493,72.00625487153337,43.74621689728658,0.0472795527858171,0
JH0289,2025-09-08 08:05:00,23.737683959563512,86.40110179364659,65.73623340120493,148.02092837306776,0.0585198038072512,1
JH0890,2025-09-10 10:10:00,23.747821008970927,86.4157300243822,71.35727585192245,118.8432889120118,0.0086027305240378,0
JH0115,2025-09-07 17:35:00,23.74698047074604,86.40334639013342,65.42730496707955,44.07699491175264,0.0599654274707925,0
JH0595,2025-09-09 09:35:00,23.74191048767872,86.41118600377762,72.13389366394559,101.91414718529109,0.0907197734278685,1
JH0578,2025-09-09 08:10:00,23.736436930208868,86.41402368860291,68.27160505066828,101.09424632576976,0.0605063347705264,0
JH0981,2025-09-10 17:45:00,23.736061442004846,86.41009363761657,75.01985455568222,103.64056550826214,0.0895721528564862,1
JH0633,2025-09-09 12:45:00,23.73190852072748,86.411138885918,56.42967302045744,106.05391189170668,0.0547735380412155,1
JH0573,2025-09-09 07:45:00,23.737882744293668,86.40155366148092,46.62040920290405,105.61403697387225,0.0058493823849975,0
JH0682,2025-09-09 16:50:00,23.740414574596585,86.41287266199147,72.4328077232351,47.062354259547305,0.0290415550463729,0
JH0345,2025-09-08 12:45:00,23.73540284067809,86.41791331190844,65.81479325892305,105.17008136191149,0.0791123639859466,1
JH0607,2025-09-09 10:35:00,23.73312659429659,86.41875474650905,36.81921787979614,127.7615225681136,0.0924514738367027,1
JH0583,2025-09-09 08:35:00,23.747125683761567,86.40607250978445,52.845609019475376,35.91764985902012,0.017498467939687,0
JH0607,2025-09-09 10:35:00,23.73312659429659,86.41875474650905,36.81921787979614,127.7615225681136,0.0924514738367027,1
JH0461,2025-09-08 22:25:00,23.7492360034458,86.41000943827005,71.12990342841468,127.70886440020834,0.0885716984454275,1
JH0603,2025-09-09 10:15:00,23.735083329231337,86.40098650220176,69.13008209783112,117.13693774425936,0.0197337070478721,0
JH0359,2025-09-08 13:55:00,23.736873936777823,86.41955875709186,66.10085864031728,133.95076422326065,0.058854337657083,1
JH0792,2025-09-10 02:00:00,23.74501169761165,86.41814531775147,68.11219638306329,126.03277705569248,0.0542051558269709,1
JH0349,2025-09-08 13:05:00,23.73576216770268,86.41194661394961,51.82972528415054,129.0740064614104,0.0867809209697675,1
JH0969,2025-09-10 16:45:00,23.742658476016302,86.4196803748287,54.92830872418711,107.06204836109752,0.0923295694501214,1
JH0945,2025-09-10 14:45:00,23.737828339330893,86.41415184571157,71.5460693891758,112.69555076858204,0.0817856104752476,1
JH0868,2025-09-10 08:20:00,23.73472929240087,86.41518833659045,63.99366602995707,137.48185392133985,0.0797036890818559,0
JH0220,2025-09-08 02:20:00,23.749385550840863,86.41261340801039,55.41951254991915,131.850967337788,0.0053375544653186,0
JH0118,2025-09-07 17:50:00,23.74302072865396,86.41127830640414,72.51567247922851,108.11005249097664,0.0674720128006614,0
JH0641,2025-09-09 13:25:00,23.7488575825234,86.40099721730584,57.219077951900665,8.702454434339712,0.0301811165207223,0
JH0709,2025-09-09 19:05:00,23.73213512027933,86.4034788715045,74.78625484629202,138.54660676294526,0.0710229477510265,1
JH0597,2025-09-09 09:45:00,23.745423282314448,86.41710321167547,67.88353142562619,121.197308236402,0.0871345703371945,1
JH0995,2025-09-10 18:55:00,23.7301590594424,86.40150060662494,83.3355119414162,123.7270841688469,0.0959171996117757,1
JH0031,2025-09-07 10:35:00,23.74091669241462,86.40556988741147,47.73149412299749,142.78892835904327,0.0636351336145397,0
JH0379,2025-09-08 15:35:00,23.74499120681793,86.40460712376917,55.176328508317106,135.37979760568672,0.0648924270196191,1
JH0543,2025-09-09 05:15:00,23.7464880828918,86.41697992362514,65.8662430685409,132.63727180697268,0.054358290182594,1
JH0067,2025-09-07 13:35:00,23.745259706160347,86.41323106630924,70.7760058320988,32.93482317826232,0.0518777164501745,0
JH0773,2025-09-10 00:25:00,23.741911383117184,86.41510837753053,71.07648889922675,108.543870606078,0.0461563186983113,0
JH0765,2025-09-09 23:45:00,23.742835816037925,86.40723302501777,70.8883387501622,90.7208130453736,0.0808514944254046,1
JH0150,2025-09-07 20:30:00,23.748673137017263,86.40045811803023,69.22661288979174,93.32658819265497,0.0516372992876425,1
JH0019,2025-09-07 09:35:00,23.738846945175545,86.41748541419285,63.3967482807208,120.2209301911212,0.0869466318523223,1
JH0232,2025-09-08 03:20:00,23.74134526004977,86.40683655480672,71.32287581682175,134.26381832338333,0.0663767701565985,1
JH0205,2025-09-08 01:05:00,23.73913989160022,86.40020491988751,46.70398773427911,34.084936053251845,0.0225374490185722,0
JH0465,2025-09-08 22:45:00,23.7460714823515,86.40887139828531,74.82337156993941,127.63549541434551,0.0070320769737026,0
JH0421,2025-09-08 19:05:00,23.73544388508447,86.41600103358327,54.838125524660754,132.15255673783562,0.0736912171366344,1
JH0321,2025-09-08 10:45:00,23.740661882989844,86.40123261332192,68.68450221702449,102.30595663773649,0.0554369410603865,0
JH0416,2025-09-08 18:40:00,23.742970838001163,86.41906615403293,75.74241884028017,29.42547399437046,0.0325221003351292,0
JH0981,2025-09-10 17:45:00,23.736061442004846,86.41009363761657,75.01985455568222,103.64056550826214,0.0895721528564862,1
JH0765,2025-09-09 23:45:00,23.742835816037925,86.40723302501777,70.8883387501622,90.7208130453736,0.0808514944254046,1
JH0843,2025-09-10 06:15:00,23.73749133995932,86.41284636657959,37.39388452162129,97.39164205275604,0.0170929572623765,0
JH0958,2025-09-10 15:50:00,23.73893367116952,86.40545307527621,76.39519813360081,5.5381845400966965,0.0207885024431027,0
JH0707,2025-09-09 18:55:00,23.743894963445225,86.4184704324994,77.91340499858447,104.92057467782804,0.0717759903417114,1
JH0025,2025-09-07 10:05:00,23.74003895222337,86.4166630257052,72.86560287440543,98.13003493553502,0.0807998477037527,1
JH0807,2025-09-10 03:15:00,23.743323315281,86.41815279849726,64.36681088228549,122.57150364347962,0.0679431941493686,1
JH0461,2025-09-08 22:25:00,23.7492360034458,86.41000943827005,71.12990342841468,127.70886440020834,0.0885716984454275,1
JH0769,2025-09-10 00:05:00,23.74588502916118,86.40650979557603,73.28935141902315,99.63542423025751,0.0522819348844304,1
JH0189,2025-09-07 23:45:00,23.73773335917032,86.41139243482829,66.16443693443036,121.66203214957736,0.0033486977539639,0
JH0762,2025-09-09 23:30:00,23.746735389626764,86.40962954722886,63.90867941571449,70.20805034842991,0.0270749621633614,0
JH0833,2025-09-10 05:25:00,23.7402737545572,86.41970560660906,70.7433802232664,50.02296741175496,0.022513525354335,0
JH0408,2025-09-08 18:00:00,23.74376175740845,86.40814953972509,76.72798898645208,118.5290669361427,0.0202254414367083,0
JH0910,2025-09-10 11:50:00,23.74275645270268,86.4180013768679,61.02325017729261,109.6292696363969,0.0987808269854126,1
JH0073,2025-09-07 14:05:00,23.73974142328717,86.40982010579246,58.10983190853395,54.1657223035297,0.082240576486777,0
JH0525,2025-09-09 03:45:00,23.73417967209336,86.40993629453595,71.5569640915118,49.83880497443129,0.0812878639195347,0
JH0654,2025-09-09 14:30:00,23.73242936102238,86.40007716761546,69.40161900024782,148.50944073592714,0.0879608297837749,1
JH0646,2025-09-09 13:50:00,23.749789219032355,86.4018332093102,71.11615634714961,137.25758075667838,0.0972138003788909,1
JH0748,2025-09-09 22:20:00,23.73999439021677,86.40797368332262,52.849582623934474,64.02690465568446,0.0027638748898163,0
JH0643,2025-09-09 13:35:00,23.732847742013664,86.40950340782985,75.0123705661344,64.83814020239329,0.0838301199826461,0
JH0592,2025-09-09 09:20:00,23.741578166224475,86.40666702790277,51.05292138413662,103.19655266725512,0.0516311837131874,0
JH0478,2025-09-08 23:50:00,23.7490409447056,86.4131170050863,59.172170253138155,84.75396208248169,0.0673579064092001,1
JH0230,2025-09-08 03:10:00,23.74085197697148,86.41645308938087,75.08151333205927,4.128880145576436,0.0453732224083927,0
JH0871,2025-09-10 08:35:00,23.737101998391168,86.40820045579802,60.767853422815946,81.22231069259303,0.0819824166124977,1
JH0631,2025-09-09 12:35:00,23.745585363817675,86.41315829188217,62.5058574485641,101.08626378088395,0.087333409559245,1
JH0784,2025-09-10 01:20:00,23.74472536810473,86.41768972408364,52.53507249518739,112.7877642789693,0.0947247417507985,1
JH0480,2025-09-09 00:00:00,23.747475495647524,86.41735772139369,62.599553514596685,57.98024823710798,0.0334031729133714,0
JH0289,2025-09-08 08:05:00,23.737683959563512,86.40110179364659,65.73623340120493,148.02092837306776,0.0585198038072512,1
JH0799,2025-09-10 02:35:00,23.73329484299072,86.4163150952604,44.33558806989789,23.81255441909867,0.0931701869398781,0
JH0792,2025-09-10 02:00:00,23.74501169761165,86.41814531775147,68.11219638306329,126.03277705569248,0.0542051558269709,1
JH0371,2025-09-08 14:55:00,23.73832826357042,86.40749855794432,67.02481823473966,103.97375925701029,0.0706124478157421,1
JH0024,2025-09-07 10:00:00,23.749711447746623,86.412918114617,64.78141987995289,55.6706849219728,0.0549658189447631,0
JH0996,2025-09-10 19:00:00,23.73641295869012,86.40949371575556,70.17401117694325,121.85834222194252,0.0141561997472924,0
JH0528,2025-09-09 04:00:00,23.741928847235727,86.40102112607588,73.73440489925628,24.93167533405625,0.050658053656487,0
JH0995,2025-09-10 18:55:00,23.7301590594424,86.40150060662494,83.3355119414162,123.7270841688469,0.0959171996117757,1
JH0765,2025-09-09 23:45:00,23.742835816037925,86.40723302501777,70.8883387501622,90.7208130453736,0.0808514944254046,1
JH0380,2025-09-08 15:40:00,23.745027392430373,86.40895792835543,68.26050095143476,26.604820268614944,0.0862372683807594,0
JH0709,2025-09-09 19:05:00,23.73213512027933,86.4034788715045,74.78625484629202,138.54660676294526,0.0710229477510265,1
JH0437,2025-09-08 20:25:00,23.73746307910129,86.40325320277573,73.82012201710991,86.22096290464668,0.0570088248005443,1
JH0670,2025-09-09 15:50:00,23.74883244049092,86.40576954463265,69.36765806511148,21.37773358453349,0.0700157125393208,0
JH0725,2025-09-09 20:25:00,23.73923597622332,86.40077556348402,60.4659675766448,8.04017089171376,0.0001477619314673,0
JH0778,2025-09-10 00:50:00,23.74989957591673,86.40748726811547,74.29377973075452,103.04365663803324,0.0668209909340773,1
JH0655,2025-09-09 14:35:00,23.74761446059424,86.40873684468937,55.36293034802851,77.80351936188114,0.0649178671196224,0
JH0632,2025-09-09 12:40:00,23.74159481664828,86.41264100363156,36.352751730494916,87.42560443874379,0.0462287777175413,0
JH0874,2025-09-10 08:50:00,23.7470396301552,86.4121038042814,68.7521433622173,109.46756579867578,0.0756434176900855,0
JH0019,2025-09-07 09:35:00,23.738846945175545,86.41748541419285,63.3967482807208,120.2209301911212,0.0869466318523223,1
JH0397,2025-09-08 17:05:00,23.733661088853623,86.41296812498392,64.4598754388353,4.153463905576049,0.0560072035575454,0
JH0661,2025-09-09 15:05:00,23.737935549561467,86.40837171217517,57.856869478475055,22.82556289817564,0.071286356444667,0
JH0459,2025-09-08 22:15:00,23.74586557222668,86.41254608836888,28.873302699483226,43.858307715532206,0.072838721785097,0
JH0261,2025-09-08 05:45:00,23.73806617264117,86.40689137057025,68.36559030143054,138.59356717004562,0.024044210218517,0
JH0521,2025-09-09 03:25:00,23.73320350690313,86.41878075773548,56.60749375488057,7.300221024842257,0.032378659128651,0
JH0543,2025-09-09 05:15:00,23.7464880828918,86.41697992362514,65.8662430685409,132.63727180697268,0.054358290182594,1
JH0259,2025-09-08 05:35:00,23.73058219531872,86.40804611226812,72.34751904356455,10.474497607210692,0.0022798971458809,0
JH0658,2025-09-09 14:50:00,23.736362538976945,86.40085843780626,72.92675399561708,56.001376111504506,0.0667716936701031,0
JH0255,2025-09-08 05:15:00,23.73273830209414,86.41969313822449,79.71166910050123,113.25371097634108,0.0807368078625278,0
JH0384,2025-09-08 16:00:00,23.749479080834707,86.41188098303675,67.14093331488475,22.88257089200425,0.0236119565446827,0
JH0607,2025-09-09 10:35:00,23.73312659429659,86.41875474650905,36.81921787979614,127.7615225681136,0.0924514738367027,1
JH0628,2025-09-09 12:20:00,23.73859571233356,86.41183894480312,67.04348826740201,105.13870836054254,0.09784940636914,1
JH0575,2025-09-09 07:55:00,23.73535090236232,86.41466198185145,66.08887781031723,55.82532332724977,0.0365539961659576,0
JH0123,2025-09-07 18:15:00,23.74680746269772,86.40681346122136,63.13775729768609,86.14834448721298,0.0855714423679732,1
JH0781,2025-09-10 01:05:00,23.74738405400899,86.408206288034,66.29294923666778,127.67344059290552,0.0955611514999988,0
JH0771,2025-09-10 00:15:00,23.743190123553184,86.40805303069587,68.7209115927526,146.36032038096909,0.0347831547464064,0
JH0241,2025-09-08 04:05:00,23.74581817485114,86.41108213098167,38.474530950583826,120.42642515233908,0.0662893467070296,1
JH0676,2025-09-09 16:20:00,23.730065762614554,86.41126411399864,88.92863721438032,148.14338330247304,0.0144604139604874,0
JH0122,2025-09-07 18:10:00,23.74797698713636,86.41584248715905,64.62120337450077,110.304631421112,0.085910104315183,0
JH0123,2025-09-07 18:15:00,23.74680746269772,86.40681346122136,63.13775729768609,86.14834448721298,0.0855714423679732,1
JH0995,2025-09-10 18:55:00,23.7301590594424,86.40150060662494,83.3355119414162,123.7270841688469,0.0959171996117757,1
JH0633,2025-09-09 12:45:00,23.73190852072748,86.411138885918,56.42967302045744,106.05391189170668,0.0547735380412155,1
JH0995,2025-09-10 18:55:00,23.7301590594424,86.40150060662494,83.3355119414162,123.7270841688469,0.0959171996117757,1
JH0595,2025-09-09 09:35:00,23.74191048767872,86.41118600377762,72.13389366394559,101.91414718529109,0.0907197734278685,1
JH0429,2025-09-08 19:45:00,23.73003555425373,86.41463192131641,,82.1242265941465,0.0752595541451559,0
JH0683,2025-09-09 16:55:00,23.73026110385728,86.4151722899549,58.85112457454732,101.33922862115006,0.0029976453211125,0
JH0807,2025-09-10 03:15:00,23.743323315281,86.41815279849726,64.36681088228549,122.57150364347962,0.0679431941493686,1
JH0652,2025-09-09 14:20:00,23.74826712368037,86.40559765469496,58.89827950480254,93.45607682903832,0.0562822340623303,1
JH0719,2025-09-09 19:55:00,23.73974493605953,86.4056614984256,37.793759601937104,143.6726524679125,0.0316520976804147,0
JH0479,2025-09-08 23:55:00,23.741590416620834,86.40667463995867,50.73797208139338,80.34358248685358,0.032119871455782,0
JH0737,2025-09-09 21:25:00,23.7458283893884,86.41104361109672,20.6157434938565,129.57037284503716,0.0966051952680135,0
JH0977,2025-09-10 17:25:00,23.730227070910267,86.41339180397881,73.52968478451143,87.12648698550505,0.0154236354927838,0
JH0919,2025-09-10 12:35:00,23.736705241152595,86.41782826095559,82.43286169849826,47.530825289678326,0.0604928484699196,0
JH0895,2025-09-10 10:35:00,23.73465287482342,86.41877896739356,65.5468154744314,102.24070138963124,0.0320664832206097,0
JH0506,2025-09-09 02:10:00,23.73982227331176,86.40465362131042,43.594019224147594,33.064291366268414,0.0609925784893528,0
JH0468,2025-09-08 23:00:00,23.74211804944442,86.41240832412866,56.62666288308979,30.79083542523708,0.0915742344700452,0
JH0132,2025-09-07 19:00:00,23.74031953439716,86.40715836773363,58.62121850561593,106.7174083774963,0.0021519449521098,0
JH0070,2025-09-07 13:50:00,23.74210887992677,86.41466141251686,69.68809463816417,94.39713906250108,0.0756911178098616,1
JH0339,2025-09-08 12:15:00,23.730082191039664,86.41136836028923,88.79148275559733,119.63344054617174,0.0719192662268011,1
JH0051,2025-09-07 12:15:00,23.74042622376341,86.4039423389691,73.8525375467644,110.95124277839966,0.0768443552805242,0
JH0298,2025-09-08 08:50:00,23.74366493903342,86.41370182578392,70.8317862593652,72.854158805714,0.0785253392837286,0
JH0393,2025-09-08 16:45:00,23.735909426949355,86.40932336388033,58.757238875794364,109.95323782933522,0.0558096253964375,1
JH0158,2025-09-07 21:10:00,23.7484662432441,86.40171416398489,70.66794363388622,84.08690062894053,0.0609370167159269,1
JH0273,2025-09-08 06:45:00,23.734701099022693,86.41955088491065,70.29740031244994,11.226533958033691,0.0353661132833588,0
JH0451,2025-09-08 21:35:00,23.742906345076893,86.41705763729819,69.05721643012001,102.72593119710878,0.0551095201124604,1
JH0607,2025-09-09 10:35:00,23.73312659429659,86.41875474650905,36.81921787979614,127.7615225681136,0.0924514738367027,1
JH0881,2025-09-10 09:25:00,23.745785584839496,86.41512226735877,68.72256483863124,121.13053534898928,0.0096035113152471,0
JH0539,2025-09-09 04:55:00,23.74157925355171,86.40513233534307,68.66349536273879,88.71851793299648,0.0662265956815027,1
JH0640,2025-09-09 13:20:00,23.74471602468009,86.41183295210831,68.70787146101583,119.75967530034907,0.0793554397154141,1
JH0373,2025-09-08 15:05:00,23.73740863905345,86.40731201628364,75.42321073812575,42.50083868622162,0.0782614411085958,0
JH0326,2025-09-08 11:10:00,23.735925930456915,86.41507956438157,61.17187729989003,138.48713299210172,0.0163162095641793,0
JH0467,2025-09-08 22:55:00,23.74269092780148,86.40077278864818,75.28296443070002,120.45707985185676,0.0770629654707321,1
JH0865,2025-09-10 08:05:00,23.73043597778601,86.4080443742871,63.25088216087719,122.34958168353222,0.0861529637100646,1
JH0082,2025-09-07 14:50:00,23.74675133256792,86.4174193197194,66.60387434356487,90.63708438356092,0.0353093616298668,0
JH0371,2025-09-08 14:55:00,23.73832826357042,86.40749855794432,67.02481823473966,103.97375925701029,0.0706124478157421,1
JH0692,2025-09-09 17:40:00,23.73272993910179,86.41961976885446,74.42745223401933,149.03185251750176,0.0263509476060121,0
JH0452,2025-09-08 21:40:00,23.73914343810684,86.40452111362312,63.471860814371496,1.4644157316342,0.0161510606215186,0
JH0077,2025-09-07 14:25:00,23.732515614273336,86.40132898617652,56.99241948258178,45.24510809368989,0.0967426077846476,0
JH0844,2025-09-10 06:20:00,23.742829414248025,86.41874350347125,67.12722750817329,52.53747199155518,0.0636749474705214,0
JH0072,2025-09-07 14:00:00,23.73334614536789,86.40421657398663,63.21727046547753,19.953573390265888,0.0981285702567574,0
JH0177,2025-09-07 22:45:00,23.74014780848524,86.40418277445283,77.62355363787194,1.4450765560010292,0.0768820252604622,0
JH0620,2025-09-09 11:40:00,23.746788537907207,86.40111940851003,72.40450868279044,119.52531228847236,0.0674132808299378,1
JH0846,2025-09-10 06:30:00,23.73497437323354,86.40982762969023,44.78677686373085,29.4171018166253,0.0768256271549812,0
JH0349,2025-09-08 13:05:00,23.73576216770268,86.41194661394961,51.82972528415054,129.0740064614104,0.0867809209697675,1
JH0899,2025-09-10 10:55:00,23.74865640046886,86.41179424012327,76.75013245806235,55.7394709917684,0.0137765367898184,0
JH0150,2025-09-07 20:30:00,23.748673137017263,86.40045811803023,69.22661288979174,93.32658819265497,0.0516372992876425,1
JH0385,2025-09-08 16:05:00,23.73021513409428,86.40279345253863,47.76500696929996,122.41379714323612,0.0646258345641756,1
JH0770,2025-09-10 00:10:00,23.74053827391907,86.40880604147792,70.05759371388959,83.68833751260465,0.0785030394071073,1
JH0529,2025-09-09 04:05:00,23.7489962912679,86.40100247959242,62.794495479908605,96.3656964438684,0.019149608506306,0
JH0523,2025-09-09 03:35:00,23.74089674481261,86.41523617339222,65.70657126956647,119.48870283186376,0.069616626616967,0
JH0347,2025-09-08 12:55:00,23.747143274186,86.41976329004169,51.37363399743183,110.5069338423342,0.0242065008669389,0
JH0450,2025-09-08 21:30:00,23.7331531203624,86.40116464112785,63.415859583183334,136.52994664703206,0.0749833231609283,0
JH0080,2025-09-07 14:40:00,23.74649735386724,86.41435733106832,61.83551928085303,3.0309891078951545,0.0737165195435311,0
JH0995,2025-09-10 18:55:00,23.7301590594424,86.40150060662494,83.3355119414162,123.7270841688469,0.0959171996117757,1
JH0959,2025-09-10 15:55:00,23.746937776190155,86.4054918611214,67.58407756990471,118.88862879435575,0.0598278579686563,1
JH0861,2025-09-10 07:45:00,23.737066916202085,86.40183140088739,72.05915998654949,61.09612024829929,0.0629958116928846,0
JH0345,2025-09-08 12:45:00,23.73540284067809,86.41791331190844,65.81479325892305,105.17008136191149,0.0791123639859466,1
JH0370,2025-09-08 14:50:00,23.74204092089004,86.40002567359674,81.44252152635897,84.80296266990457,0.0192815461205551,0
JH0902,2025-09-10 11:10:00,23.74918786483739,86.40185070356652,71.1661635742624,33.52515759836869,0.0491576157595554,0
JH0994,2025-09-10 18:50:00,23.742085672763896,86.4005921367996,69.8785197833176,13.480347020140604,0.061353169043864,0
JH0654,2025-09-09 14:30:00,23.73242936102238,86.40007716761546,69.40161900024782,148.50944073592714,0.0879608297837749,1
JH0191,2025-09-07 23:55:00,23.744729447871425,86.41115142628142,73.47238229390037,81.14352755502992,0.0913846722130307,1
JH0574,2025-09-09 07:50:00,23.739321751393607,86.41831366641584,72.51277750610141,113.7401838529998,0.0640921625293217,1
JH0228,2025-09-08 03:00:00,23.74716229859447,86.40661733404887,71.35840488750313,41.00441658207693,0.080983440998933,0
JH0597,2025-09-09 09:45:00,23.745423282314448,86.41710321167547,67.88353142562619,121.197308236402,0.0871345703371945,1
JH0032,2025-09-07 10:40:00,23.73065795897044,86.40145090452516,74.61191748730512,64.62637156777326,0.0795984097546924,0
JH0191,2025-09-07 23:55:00,23.744729447871425,86.41115142628142,73.47238229390037,81.14352755502992,0.0913846722130307,1
JH0538,2025-09-09 04:50:00,23.73667234181278,86.41149934898544,73.34070894953149,87.56650342924274,0.0982250713533569,1
JH0862,2025-09-10 07:50:00,23.73153152761286,86.4194268156596,77.14309013443126,137.27597629430775,0.0016736900913727,0
JH0109,2025-09-07 17:05:00,23.735410740587003,86.40130552485523,45.35698963642695,90.39406945846962,0.0531821632589955,1
JH0623,2025-09-09 11:55:00,23.736771782366635,86.40398436917647,50.44713566910127,111.88600701782804,0.0545182498244696,1
JH0707,2025-09-09 18:55:00,23.743894963445225,86.4184704324994,77.91340499858447,104.92057467782804,0.0717759903417114,1
JH0241,2025-09-08 04:05:00,23.74581817485114,86.41108213098167,38.474530950583826,120.42642515233908,0.0662893467070296,1
JH0793,2025-09-10 02:05:00,23.74111175099385,86.41088188962809,67.89277514924996,148.13021971863955,0.0926132558198635,1
JH0103,2025-09-07 16:35:00,23.739304788391067,86.41700472410012,50.38834757599176,33.28312263537507,0.0319076107328111,0
JH0356,2025-09-08 13:40:00,23.74128478181332,86.41827335800436,75.15760776609935,89.62883399592084,0.0786122961378356,1
JH0522,2025-09-09 03:30:00,23.731918355794107,86.4175481465091,43.6761360475108,6.089905091421965,0.0659240603226494,0
JH0471,2025-09-08 23:15:00,23.74068141990921,86.41373760614873,72.63882741109808,126.26359893011988,0.0521327243685929,1
JH0437,2025-09-08 20:25:00,23.73746307910129,86.40325320277573,73.82012201710991,86.22096290464668,0.0570088248005443,1
JH0400,2025-09-08 17:20:00,23.74247649227412,86.40688168268596,75.30639838799674,55.120623333555415,0.0590249491578275,0
JH0019,2025-09-07 09:35:00,23.738846945175545,86.41748541419285,63.3967482807208,120.2209301911212,0.0869466318523223,1
JH0183,2025-09-07 23:15:00,23.73144442931429,86.40107723734071,53.88889735082105,7.266752569225243,0.0025971634366828,0
JH0995,2025-09-10 18:55:00,23.7301590594424,86.40150060662494,83.3355119414162,123.7270841688469,0.0959171996117757,1
JH0437,2025-09-08 20:25:00,23.73746307910129,86.40325320277573,73.82012201710991,86.22096290464668,0.0570088248005443,1
JH0328,2025-09-08 11:20:00,23.73720632286353,86.40705602953065,44.38328383865302,30.942436276792613,0.0944568058840607,0
JH0398,2025-09-08 17:10:00,23.730550675847883,86.41975243546491,80.0709204725608,136.68952874673516,0.0572532872445671,1
JH0349,2025-09-08 13:05:00,23.73576216770268,86.41194661394961,51.82972528415054,129.0740064614104,0.0867809209697675,1
JH0623,2025-09-09 11:55:00,23.736771782366635,86.40398436917647,50.44713566910127,111.88600701782804,0.0545182498244696,1
JH0221,2025-09-08 02:25:00,23.7418170630381,86.40892618202315,67.27189462009773,137.17630210777284,0.0959740179220867,1
JH0633,2025-09-09 12:45:00,23.73190852072748,86.411138885918,56.42967302045744,106.05391189170668,0.0547735380412155,1
JH0599,2025-09-09 09:55:00,23.739075635237924,86.40841475165995,76.3587249099527,18.6311443443418,0.0957047568741143,0
JH0932,2025-09-10 13:40:00,23.74798982883713,86.40474773450507,69.3306907206637,101.2577445378262,0.0175963013717411,0
JH0034,2025-09-07 10:50:00,23.74087092252692,86.41132246006069,73.31461120954305,143.83647595427692,0.0316489959265301,0
